title,label,label_score
diberitakan media jepang menteri susi,clickbait,0
mount kenang aksi lionel messi stamford bridge,clickbait,0
kebiasaan masyarakat maklumi pns pakai mobil dinas kegiatan pribadi,non-clickbait,1
   ekonomi ri dikuasai konglomerat,non-clickbait,1
timnas indonesia pakai pelatih lokal pssi segan ikuti malaysia,non-clickbait,1
kabut asap kotawaringin barat kian pekat dinkes dirikan rumah singgah oksigen,non-clickbait,1
lakoni debut manis dzeko berharap mkhitaryan roma,non-clickbait,1
alami kdrt setia gara tolong dipulangkan indonesia,non-clickbait,1
hasil studi minum teh kesehatan otak,clickbait,0
tampil minor misano rins alihkan fokus motogp aragon,non-clickbait,1
menteri basuki potensi kebakaran hutan lahan kota   ,non-clickbait,1
viral kjri chicago respon kdrt setia gara,clickbait,0
stylish tampan kai exo resmi model gucci korea,non-clickbait,1
 takut meledak warga mako brimob semarang mengungsi   ,non-clickbait,1
indonesia daftar 20 negara berbahaya hidup,non-clickbait,1
presiden jokowi ingatkan pengusaha jaga konsumen direbut asing,non-clickbait,1
menjajal lenovo v330 14arr laptop 14 inci amd ryzen 3,clickbait,0
dampak kabut asap 4000 warga kotawaringin barat kalteng terserang ispa,non-clickbait,1
 fahri hamzah usul jokowi lantik pimpinan kpk terpilih   ,non-clickbait,1
zidane terkesan kehadiran james rodriguez madrid,clickbait,0
hasil tes dna negatif bopak castello putri mayangsari maaf,clickbait,0
tengah persaingan streaming bos disney mundur apple,clickbait,0
vivo siapkan tws earphone chip wireless qualcomm,clickbait,0
cukai 23 3 saham rokok terjatuh 1 selamat,clickbait,0
china dituding dalang serangan siber parlemen australia,non-clickbait,1
modus pt damtour tipu 200 calon jamaah umrah,clickbait,0
karhutla menteri pupr bikin saluran air lokasi kebakaran,non-clickbait,1
 eks pimpinan kpk merespon sikap agus rahardjo cs   ,clickbait,0
keresahan ceo the ridge wallet bangun bisnis utang   ,non-clickbait,1
pendarahan irish bella sibuk,non-clickbait,1
omnibus ala jokowi babat 74 undang undang investasi,clickbait,0
kecewanya rins gagal selesaikan balapan motogp san marino 2019,clickbait,0
pasca serangan fasilitas minyak arab saudi wall street bergerak lesu,non-clickbait,1
volkswagen produksi mobil rakyat bertenaga listrik harga murah,non-clickbait,1
papua damai dpr dukung polisi aliran dana veronica koman,non-clickbait,1
 isu geng taliban agus rahardjo mendiskreditkan kpk    ,clickbait,0
kesurupan asisten raffi ahmad penampakan kuntilanak bermuka hancur,clickbait,0
bencana kabut asap dampak parahnya merenggut jiwa,non-clickbait,1
dpr  kekosongan kepemimpinan kpk,clickbait,0
berpotensi menteri kominfo dorong anak muda gim,non-clickbait,1
jaringan 5g tingkatkan kualitas game ar vr,non-clickbait,1
pendiri kaskus andrew darwis dilaporkan polda metro jaya,clickbait,0
analis prediksi iphone 11 terjual 75 juta unit,non-clickbait,1
 serius roy kiyoshi cincin evelyn nada anjani,clickbait,0
ambisi morbidelli tampil secemerlang quartararo motogp ,non-clickbait,1
kecelakaan perahu turis india tewaskan 12,non-clickbait,1
 pelantikan dpr jokowi usulkan revisi 74 undang undang   ,non-clickbait,1
locked and loaded trump nyatakan as respons serangan fasilitas minyak saudi,non-clickbait,1
pkl trotoar pdip kembalikan aturan uu,non-clickbait,1
sunan kalijaga pamer foto mandi uang netizen singgung hijrah,clickbait,0
valverde waspadai kejutan dortmund,non-clickbait,1
sang presiden penyebab madrid terpuruk musim,clickbait,0
terungkap rahasia wajah jennifer lopez 20 tahun muda usia aslinya,clickbait,0
rambo last blood kisahkan rambo pensiun melawan kartel meksiko,non-clickbait,1
kekalahan napoli liverpool juara liga champions,non-clickbait,1
jelang barcelona vs dortmund liga champions kondisi lionel messi,clickbait,0
belajar irish bella pengalaman lucu berhijab,clickbait,0
kelanjutan karier jurgen klopp tergantung cuaca inggris,non-clickbait,1
walhi nilai pemerintah lost control kebakaran hutan riau,clickbait,0
 jonatan vs shesar jelang china open 2019,non-clickbait,1
ansu fati berpeluang tampil barcelona bertandang markas dortmund,non-clickbait,1
hasil misano morbidelli kalahkan rossi,non-clickbait,1
ucapan penuh cinta meghan markle ulang tahun pangeran harry   ,clickbait,0
resesi bayangi ekonomi jokowi siapkan   ,non-clickbait,1
hazard nilai fans madrid militan ketimbang chelsea,non-clickbait,1
de gea perasaannya perpanjang kontak man united,clickbait,0
politikus golkar melchias markus mekeng diperiksa kpk ,non-clickbait,1
mourinho lampard manajer,clickbait,0
gagalnya perbaikan lahan gambut dinilai penyebab kebakaran riau meluas,non-clickbait,1
alex rins gagal finis misano komentar manajer suzuki,clickbait,0
konsep kota dijamin jaga kelestarian hutan kalimantan,clickbait,0
lantik sekjen direktur penuntutan ketua kpk semoga allah,non-clickbait,1
de gea perpanjang kontrak solskjaer membutuhkannya,clickbait,0
kapolri kebakaran hutan riau unsur kesengajaan,clickbait,0
kesal karhutla riau meluas jokowi tindak pelaku pembakaran hutan ,clickbait,0
jadwal siaran timnas indonesia 16 vs filipina rcti,non-clickbait,1
kota pakai konsep ,clickbait,0
blak blakan  onad takut anaknya bencong,clickbait,0
google doodle kenang kelahiran chrisye,non-clickbait,1
ubah spesifikasi royal enfield luncurkan motor seharga rp285 juta,clickbait,0
utang negeri indonesia kian membengkak tembus rp5534 triliun juli,non-clickbait,1
man united menang 1 0 leicester young jalur,non-clickbait,1
melaney ricardo elza syarief berdamai,non-clickbait,1
dominasi balapan san marino dovizioso waspadai yamaha aragon,non-clickbait,1
cantiknya zaskia gotik outfit rancangan desainer indonesia,clickbait,0
pimpinan kpk lantik sekjen direktur penuntutan,non-clickbait,1
liverpool dominan persaingan papan menengah memanas,non-clickbait,1
hasil lengkap pemenang  hdc 2019 seri malang,clickbait,0
timnas indonesia 16 miliki pengalaman hajar filipina,non-clickbait,1
stroke kehilangan putri kesayangan putra elvy sukaesih stres,clickbait,0
bayi meninggal akibat kabut asap didiagnosa radang paru paru,non-clickbait,1
janin bayi ditemukan tumpukan sampah jalan braga,non-clickbait,1
dimarahi raffi ahmad lucinta luna mentang mentang anak,clickbait,0
neraca perdagangan agustus diproyeksi surplus usd177 juta,non-clickbait,1
liverpool menelan luka tandang napoli,clickbait,0
perjalanan gerry girianza chef beralih food vlogger,non-clickbait,1
polemik revisi uu kpk pdip jokowi bertindak,non-clickbait,1
klasemen liga inggris 2019 2020 pekan liverpool memimpin,non-clickbait,1
rilis neraca perdagangan laju ekspor impor agustus 2019 ,clickbait,0
klasemen liga italia 2019 2020 pekan ketiga inter milan dominan,clickbait,0
rossi heran jaraknya vinales ,non-clickbait,1
2246 mayat janin diawetkan ditemukan rumah dokter aborsi,non-clickbait,1
sambangi bahagia negara canangkan gerakan indonesia bersih,non-clickbait,1
komentar bijak shandy aulia dibandingkan kumalasari rosa meldianti,clickbait,0
kabut asap berbahaya dokter khawatirkan masyarakat alami hipoksia,non-clickbait,1
clara gopa duo semangka buka kancing baju warganet miris,clickbait,0
demokrat kpk perbaikan melemahkan,non-clickbait,1
lampard antusias sambut debutnya liga champions manajer,clickbait,0
dpr gelar rapat paripurna sahkan 5 pimpinan kpk,clickbait,0
mengenang 3 karya chrisye ulang tahun 70 ,clickbait,0
quartararo bahagia bertarung marquez misano ,non-clickbait,1
komitmen presiden jokowi berantas korupsi diragukan,non-clickbait,1
solskjaer tendang pemain sampah man united,non-clickbait,1
maguire bangun duet tangguh bareng lindelof ,non-clickbait,1
quartararo marquez manusia ,clickbait,0
maju pilkada 2020 pentolan icw sindir isu korupsi kesejahteraan tangsel,clickbait,0
bhakti agung propertindo melantai bursa efek indonesia pagi   ,non-clickbait,1
4 zodiak tukang marah pacarmu tuh,clickbait,0
polda metro sarankan taksi online pakai pelat kuning bebas ganjil genap,clickbait,0
kirim manusia 2024 nasa lakukan simulasi hidup   ,non-clickbait,1
meredanya perang dagang bawa angin segar pasar saham,clickbait,0
dugaan penyebaran foto bugil istri anggota dprd didalami tim 7 pkb malang,non-clickbait,1
kendalikan karhutla indonesia belajar malaysia,clickbait,0
hasil pertandingan liga spanyol 2019 2020 minggu 15 september ,non-clickbait,1
hasil pertandingan liga italia 2019 2020 minggu 15 september,non-clickbait,1
peristiwa 16 september terbentuknya negara federal malaysia papua nugini merdeka,non-clickbait,1
marquez quartararo pembalap terbaik motogp san marino 2019,non-clickbait,1
pemilik persis solo datangkan pelatih asing,non-clickbait,1
neymar jr angkat bicara kegagalan hengkang psg ,clickbait,0
berkat joko anwar christine hakim main film horor,clickbait,0
zarco puas perkembangan ktm,non-clickbait,1
frau ngaku ragu teruskan karier industri musik tanah air,clickbait,0
kesan mahfud md sosok firli bahuri,clickbait,0
marquez akui cepat pimpin balapan,non-clickbait,1
puncaki klasemen liga italia manolas inter jadwal mudah,clickbait,0
bi buka seleksi calon pegawai syaratnya main main,clickbait,0
kepala bmkg mengaku kesulitan hujan buatan atasi karhutla riau,non-clickbait,1
roberto firmino ternilai harganya liverpool,clickbait,0
 taksi online dibegal penumpang bintaro tangsel,non-clickbait,1
nenek garut dibunuh dibakar pemuda gara gara tagih utang rp14 ribu,clickbait,0
nasib r80 pesawat rancangan habibie mengudara,clickbait,0
la nyalla dpd bangun indonesia sentris,non-clickbait,1
diimbangi watford xhaka nilai arsenal ketakutan ,non-clickbait,1
prestasi menurun naomi osaka putuskan ganti pelatih,non-clickbait,1
bottas optimis mercedes ferrari f1 gp singapura 2019,non-clickbait,1
arsenal puas diimbangi watford 2 2,clickbait,0
hasil pertandingan liga inggris 2019 2020 minggu 15 september,non-clickbait,1
perez bangga skuad mahal dimiliki madrid,clickbait,0
koin emas islam terlangka dunia bertuliskan syahadat dijual rp27 miliar,non-clickbait,1
indahnya keberagaman wanita non muslim diajak pakai hijab,clickbait,0
nonton ratusan film puas mnc now,clickbait,0
melaney ricardo berjanji damaikan elza syarief hotman paris,clickbait,0
trio top skor liga inggris 2018 2019 saingan ketat musim,non-clickbait,1
poin lorenzo kecewa hasil misano,clickbait,0
conte sarri berhenti mengeluh ,clickbait,0
mahathir selidiki pernyataan indonesia kabut asap bersumber malaysia,non-clickbait,1
demokrat sikap sby pelemahan kpk ,clickbait,0
doa amal ibadah diterima allah,clickbait,0
mnc now hadirkan tayangan pecinta esports,non-clickbait,1
inter raih poin sempurna conte ingatkan berjuang ,clickbait,0
tampil perdana cedera joan mir puas finis 8 motogp san marino 2019,non-clickbait,1
isak tangis cristiano ronaldo kenang mendiang ayah tercinta,clickbait,0
damai elza syarief alasan polisikan melaney ricardo,clickbait,0
vinales akui ketangguhan quartararo motogp san marino 2019,non-clickbait,1
berseteru salah mane berdamai,non-clickbait,1
bayi nikita mirzani peluk gepokan uang netizen anak sultan   ,clickbait,0
penayangan film kucumbu tubuh indahku semarang didatangi ormas,non-clickbait,1
ootd seksi ayu ting ting liburan labuan bajo,clickbait,0
pt damtour diduga tipu ratusan calon jamaah umrah kerugian rp4 miliar,non-clickbait,1
pendarahan irish bella terindikasi infeksi saluran kemih,non-clickbait,1
bamsoet airlangga sepakat bertarung demokratis munas golkar,non-clickbait,1
7 calon rektor berebut kursi nomor ui   ,clickbait,0
atalia kamil membaca kunci wujudkan sdm unggul berkualitas,non-clickbait,1
vinales nilai yamaha peluang raih kemenangan,non-clickbait,1
dpr bentuk pansus pemindahan kota,non-clickbait,1
jamu liverpool ancelotti berharap napoli ulangi sukses musim,clickbait,0
mengenal transportasi penemuan roda,clickbait,0
sdm berkualitas kunci wujudkan jabar provinsi pariwisata,non-clickbait,1
liga champions 2019 2020 resmi ,clickbait,0
bantai filipina 4 0 skuad timnas indonesia 16 grogi,clickbait,0
reus harapkan messi tampil laga kontra dortmund,non-clickbait,1
hadapi barcelona favre imbau dortmund maksimalkan laga kandang,non-clickbait,1
serangan fasilitas minyak arab saudi bikin harga emas berjangka   ,clickbait,0
jokowi dijadwalkan salat istisqa warga pekanbaru,non-clickbait,1
komisi iii  pimpinan kpk terpilih kembalikan mandat tengah jalan,non-clickbait,1
truk boks terguling jalan tol cakung arah cikunir,non-clickbait,1
viral aksi polisi nemplok kap mobil melaju pasar minggu,clickbait,0
 kecelakaan tol kayuagung   palembang 2 tewas   ,non-clickbait,1
bea cukai dumai sita ribuan ekor belangkas mati 32 boks fiber,non-clickbait,1
burung merpati as perang dingin,clickbait,0
ronaldo messi kolektor penampilan liga champions,clickbait,0
setia gara diduga alami kdrt ray sahetapy angkat bicara,clickbait,0
momen romantis david beckham dukung victoria london fashion week,clickbait,0
emiten 35 telefash indonesia melantai bursa efek pagi,non-clickbait,1
finis 6 misano dovizioso akui cepat,non-clickbait,1
menang 4 0 filipina timnas indonesia 16 puas,non-clickbait,1
tampil catwalk gaun naomi campbell bikin geger penonton,clickbait,0
exco pssi level simon mcmenemy klub tim nasional,non-clickbait,1
dpr sahkan revisi uu md3 terkait penambahan kursi pimpinan mpr,non-clickbait,1
baikan melaney richardo elza syarief tawarkan bisnis,non-clickbait,1
batas usia perkawinan 19 tahun bkkbn standar ,clickbait,0
miliki monitor segede gaban suv bikinan tiongkok curi perhatian fms 2019,clickbait,0
aksi lampard chelsea liga champions 2019 2020,clickbait,0
 bea cukai ternate musnahkah ratusan ribu batang rokok ilegal,non-clickbait,1
investasi kepala bappenas senang pulau jawa,clickbait,0
asyiknya kelilingi karst rammang rammang perahu,non-clickbait,1
jadwal siaran timnas indonesia 16 vs kepulauan mariana utara rcti,clickbait,0
terpinggirkan skuad man united matic frustasi,clickbait,0
daftar wakil indonesia china open 2019 ,non-clickbait,1
produseri pretty boys desta  vincent gandeng tompi imam darto,clickbait,0
jomblo perhatian keluarga pria depok gantung,clickbait,0
van dijk berduel firmino,clickbait,0
4 tahun suarez gagal cetak gol laga tandang liga champions,non-clickbait,1
relawan joman lapor majalah tempo dewan pers cover jokowi pinokio,non-clickbait,1
dpr sahkan pansus pemindahan kota rapat paripurna,non-clickbait,1
pm inggris boris johnson samakan hulk,clickbait,0
phk 540 karyawan zomato fokus konten video   ,non-clickbait,1
tolak rkuhp massa demo gedung dpr,non-clickbait,1
menteri susi penangkapan ikan ilegal 2020   ,clickbait,0
49000 karyawan gm mogok negosiasi gagal,non-clickbait,1
curahkan isi hati marshanda tulis puisi indah cinta,clickbait,0
joko anwar sesalkan kinerja buruk kpi,non-clickbait,1
melchias markus mekeng penuhi panggilan kpk,non-clickbait,1
menteri pupr anies izin pkl trotoar,clickbait,0
aksi polisi nemplok mobil munculkan keprihatinan perspektif keselamatan jalan raya,non-clickbait,1
 pemprov dki hapus sanksi piutang 9 jenis pajak daerah   ,non-clickbait,1
 bus tabrak truk tangki lampung 9 tewas mengenaskan   ,non-clickbait,1
pencari suaka trotoar kebon sirih anies telepon mensos,non-clickbait,1
 jualan leaf keras nissan siapkan mobil listrik model crossover,non-clickbait,1
kaget formasi juri indonesian idol anang hermansyah gila,clickbait,0
sembuhkan warga mabuk mabukkan pastor rusia tuang air suci pesawat,clickbait,0
klasemen grup kualifikasi piala asia 16 2020 matchday,clickbait,0
toko jepang sediakan sepatu hak tinggi anti sakit,clickbait,0
neraca dagang agustus surplus bi memperkuat ketahanan eksternal ekonomi ri,non-clickbait,1
pesawat delay imbas kabut asap menhub maskapai dikenakan ganti rugi,non-clickbait,1
ratas pekanbaru jokowi sesalkan satgas karhutla tertib ,non-clickbait,1
mercedes benz suntikkan teknologi otonom seri class,non-clickbait,1
tampil perkasa timnas indonesia 16 libas mariana utara 15 1,clickbait,0
polda kalsel petakan titik api kebakaran hutan,non-clickbait,1
diperiksa 4 jam pelapor pendiri kaskus dicecar 13,clickbait,0
anak penjaga kebersihan masjid lantamal 1 belawan lulus tni hafal quran suara merdu,clickbait,0
anggota kpk tewas kejar anak buah eldin kronologinya,clickbait,0
nggak sidang pbb jk  semoga jokowi berani,clickbait,0
ruu disahkan gelandangan didenda rp1 juta,clickbait,0
sebrangi selat kawanan babi hutan indonesia invasi malaysia,non-clickbait,1
jatuh motor anak kampung sei mati mati dimassa warga,clickbait,0
tips mengatur keuangan pns,clickbait,0
setahun eramas pdip  gubsu pemimpin toruble maker problem solver,non-clickbait,1
bantahan bpjs kesehatan  iuran disesuaikan,non-clickbait,1
ambil motor ditilang zainal tewas dikeroyok polisi,clickbait,0
kenal waktu dokter wartawan berisiko bunuh,non-clickbait,1
istri bunuh suami anak tiri inspirasi sinetron,clickbait,0
